t0	t1	VALUE	ID_participant	ID_partner	ID_dyad	IP_ID	clarity	speech_clean	word_count
268340	269620	dus een beetje je vrienden en familie euhm	0510_1700_B	0510_1700_A	0510_1700_AB	0510_1700_B_0510_1700_A_268340_269620	ok	  beetje  vrienden  familie 	4
269082	269302	ja	0510_1700_A	0510_1700_B	0510_1700_AB	0510_1700_A_0510_1700_B_269082_269302	ok		0
269666	270251	wilt u euhm	0510_1700_B	0510_1700_A	0510_1700_AB	0510_1700_B_0510_1700_A_269666_270251	ok	  	1
270251	271971	lesgeven aan jonge euhm	0510_1700_B	0510_1700_A	0510_1700_AB	0510_1700_B_0510_1700_A_270251_271971	ok	lesgeven  jonge 	2
272374	273258	jonge kinderen of	0510_1700_B	0510_1700_A	0510_1700_AB	0510_1700_B_0510_1700_A_272374_273258	ok	jonge kinderen 	2
273258	274166	oudere mensen euhm	0510_1700_B	0510_1700_A	0510_1700_AB	0510_1700_B_0510_1700_A_273258_274166	ok	oudere mensen 	2
274166	275486	wat is uw doelgroep	0510_1700_B	0510_1700_A	0510_1700_AB	0510_1700_B_0510_1700_A_274166_275486	ok	   doelgroep	2
276184	276644	ik heb euhm	0510_1700_A	0510_1700_B	0510_1700_AB	0510_1700_A_0510_1700_B_276184_276644	ok	  	1
276660	277882	stage gelopen bij	0510_1700_A	0510_1700_B	0510_1700_AB	0510_1700_A_0510_1700_B_276660_277882	ok	stage gelopen 	2
277882	278767	jonge kinderen	0510_1700_A	0510_1700_B	0510_1700_AB	0510_1700_A_0510_1700_B_277882_278767	ok	jonge kinderen	2
278767	280517	en ook bij volwassenen	0510_1700_A	0510_1700_B	0510_1700_AB	0510_1700_A_0510_1700_B_278767_280517	ok	   volwassenen	2
280908	282588	ik moet wel zeggen jonge kinderen das wel vermoeiend	0510_1700_A	0510_1700_B	0510_1700_AB	0510_1700_A_0510_1700_B_280908_282588	ok	   zeggen jonge kinderen das  vermoeiend	6
282588	283538	vermoeiend	0510_1700_A	0510_1700_B	0510_1700_AB	0510_1700_A_0510_1700_B_282588_283538	ok	vermoeiend	1
283539	284434	@	0510_1700_B	0510_1700_A	0510_1700_AB	0510_1700_B_0510_1700_A_283539_284434	unclear		0
284434	285754	heftig @	0510_1700_A	0510_1700_B	0510_1700_AB	0510_1700_A_0510_1700_B_284434_285754	unclear	heftig 	1
284434	285754	@	0510_1700_B	0510_1700_A	0510_1700_AB	0510_1700_B_0510_1700_A_284434_285754	unclear		0
286009	287999	en ik vond volwassenen wel heel fijn	0510_1700_A	0510_1700_B	0510_1700_AB	0510_1700_A_0510_1700_B_286009_287999	ok	  vond volwassenen  heel fijn	5
288209	289369	ouderen of	0510_1700_A	0510_1700_B	0510_1700_AB	0510_1700_A_0510_1700_B_288209_289369	ok	ouderen 	1
289904	290904	boven de achttien jaar	0510_1700_A	0510_1700_B	0510_1700_AB	0510_1700_A_0510_1700_B_289904_290904	ok	  achttien jaar	3
291419	292679	maar als zij euhm	0510_1700_B	0510_1700_A	0510_1700_AB	0510_1700_B_0510_1700_A_291419_292679	ok	   	1
292890	294350	boven achttien jaar zijn	0510_1700_B	0510_1700_A	0510_1700_AB	0510_1700_B_0510_1700_A_292890_294350	ok	 achttien jaar 	3
294364	295334	zijn een beetje euhm	0510_1700_B	0510_1700_A	0510_1700_AB	0510_1700_B_0510_1700_A_294364_295334	ok	  beetje 	2
297130	298630	beter verdragen	0510_1700_B	0510_1700_A	0510_1700_AB	0510_1700_B_0510_1700_A_297130_298630	ok	beter verdragen	2
298630	300210	ze ze zwijgen	0510_1700_B	0510_1700_A	0510_1700_AB	0510_1700_B_0510_1700_A_298630_300210	ok	  zwijgen	2
300210	302680	(beter) met kinderen zij willen gewoon spelen	0510_1700_B	0510_1700_A	0510_1700_AB	0510_1700_B_0510_1700_A_300210_302680	unclear	beter  kinderen   gewoon spelen	4
302680	303390	spelen	0510_1700_A	0510_1700_B	0510_1700_AB	0510_1700_A_0510_1700_B_302680_303390	ok	spelen	1
302680	303390	maar	0510_1700_B	0510_1700_A	0510_1700_AB	0510_1700_B_0510_1700_A_302680_303390	ok		0
303606	305061	ze hebben ook een talent voor euhm	0510_1700_B	0510_1700_A	0510_1700_AB	0510_1700_B_0510_1700_A_303606_305061	ok	    talent  	2
305061	306197	talen te leren als kinderen	0510_1700_B	0510_1700_A	0510_1700_AB	0510_1700_B_0510_1700_A_305061_306197	ok	talen te leren  kinderen	4
306197	306557	ze kunnen	0510_1700_B	0510_1700_A	0510_1700_AB	0510_1700_B_0510_1700_A_306197_306557	ok	 	1
306772	307342	alles	0510_1700_B	0510_1700_A	0510_1700_AB	0510_1700_B_0510_1700_A_306772_307342	ok		0
307492	308512	onmiddellijk	0510_1700_B	0510_1700_A	0510_1700_AB	0510_1700_B_0510_1700_A_307492_308512	ok	onmiddellijk	1
308917	311257	beginnen om op te pakken dus euhm	0510_1700_B	0510_1700_A	0510_1700_AB	0510_1700_B_0510_1700_A_308917_311257	ok	beginnen   te pakken  	3
311235	312005	veel sneller	0510_1700_A	0510_1700_B	0510_1700_AB	0510_1700_A_0510_1700_B_311235_312005	ok	veel sneller	2
312005	313215	heel snel ja	0510_1700_B	0510_1700_A	0510_1700_AB	0510_1700_B_0510_1700_A_312005_313215	ok	heel snel 	2
313505	315025	maar als een kind euhm	0510_1700_B	0510_1700_A	0510_1700_AB	0510_1700_B_0510_1700_A_313505_315025	ok	   kind 	2
315320	315900	niet	0510_1700_B	0510_1700_A	0510_1700_AB	0510_1700_B_0510_1700_A_315320_315900	ok		0
316525	319125	niets wil doen dan dan doet die niets dus euhm	0510_1700_B	0510_1700_A	0510_1700_AB	0510_1700_B_0510_1700_A_316525_319125	ok	   dan dan     	3
319809	320329	ja	0510_1700_B	0510_1700_A	0510_1700_AB	0510_1700_B_0510_1700_A_319809_320329	ok		0
320279	322449	ook euhm sommige kinderen zijn niet	0510_1700_A	0510_1700_B	0510_1700_AB	0510_1700_A_0510_1700_B_320279_322449	ok	 sommige kinderen  	3
322598	323908	euhm gewend aan het	0510_1700_A	0510_1700_B	0510_1700_AB	0510_1700_A_0510_1700_B_322598_323908	ok	gewend  	1
324308	325708	Vlaams schoolsysteem	0510_1700_A	0510_1700_B	0510_1700_AB	0510_1700_A_0510_1700_B_324308_325708	ok	Vlaams schoolsysteem	2
325792	327992	euhm is het een heel raar schoolsysteem of	0510_1700_B	0510_1700_A	0510_1700_AB	0510_1700_B_0510_1700_A_325792_327992	ok	heel raar schoolsysteem 	3
328137	328847	ja	0510_1700_A	0510_1700_B	0510_1700_AB	0510_1700_A_0510_1700_B_328137_328847	ok		0
328137	328847	euhm	0510_1700_B	0510_1700_A	0510_1700_AB	0510_1700_B_0510_1700_A_328137_328847	ok		0
328916	329855	euhm er waren euhm	0510_1700_A	0510_1700_B	0510_1700_AB	0510_1700_A_0510_1700_B_328916_329855	ok	er  	1
329855	331234	kinderen uit Syrië	0510_1700_A	0510_1700_B	0510_1700_AB	0510_1700_A_0510_1700_B_329855_331234	ok	kinderen  Syrië	2
331234	332264	of euhm	0510_1700_A	0510_1700_B	0510_1700_AB	0510_1700_A_0510_1700_B_331234_332264	ok	 	1
332564	333374	uit Afrika	0510_1700_A	0510_1700_B	0510_1700_AB	0510_1700_A_0510_1700_B_332564_333374	ok	 Afrika	2
334064	334394	euhm	0510_1700_A	0510_1700_B	0510_1700_AB	0510_1700_A_0510_1700_B_334064_334394	ok		0
334718	335837	ja ze ze wisten	0510_1700_A	0510_1700_B	0510_1700_AB	0510_1700_A_0510_1700_B_334718_335837	ok	   wisten	2
334718	335838	ah vluchtelingen	0510_1700_B	0510_1700_A	0510_1700_AB	0510_1700_B_0510_1700_A_334718_335838	ok	 vluchtelingen	2
335837	337607	niet hoe ze zich moesten gedragen	0510_1700_A	0510_1700_B	0510_1700_AB	0510_1700_A_0510_1700_B_335837_337607	ok	 hoe    gedragen	3
337611	338196	in de klas	0510_1700_A	0510_1700_B	0510_1700_AB	0510_1700_A_0510_1700_B_337611_338196	ok	  klas	2
337611	338211	mh	0510_1700_B	0510_1700_A	0510_1700_AB	0510_1700_B_0510_1700_A_337611_338211	ok		0
338196	339326	dus dat was wel euhm	0510_1700_A	0510_1700_B	0510_1700_AB	0510_1700_A_0510_1700_B_338196_339326	ok	    	1
339626	342056	sommigen gingen bijvoorbeeld borstelen of	0510_1700_A	0510_1700_B	0510_1700_AB	0510_1700_A_0510_1700_B_339626_342056	ok	sommigen gingen bijvoorbeeld borstelen 	4
342095	342875	klas poetsen	0510_1700_A	0510_1700_B	0510_1700_AB	0510_1700_A_0510_1700_B_342095_342875	ok	klas poetsen	2
342513	343313	@	0510_1700_B	0510_1700_A	0510_1700_AB	0510_1700_B_0510_1700_A_342513_343313	unclear		0
343288	344428	we hebben wel les	0510_1700_A	0510_1700_B	0510_1700_AB	0510_1700_A_0510_1700_B_343288_344428	ok	   les	2
344430	345590	@	0510_1700_A	0510_1700_B	0510_1700_AB	0510_1700_A_0510_1700_B_344430_345590	unclear		0
344435	345595	ja ja ja ja	0510_1700_B	0510_1700_A	0510_1700_AB	0510_1700_B_0510_1700_A_344435_345595	ok	   	1
345595	347645	het is dus in euhm in Europa ik blijf	0510_1700_B	0510_1700_A	0510_1700_AB	0510_1700_B_0510_1700_A_345595_347645	ok	    Europa  blijf	3
347809	348409	ik euhm	0510_1700_B	0510_1700_A	0510_1700_AB	0510_1700_B_0510_1700_A_347809_348409	ok	 	1
348984	349824	is	0510_1700_B	0510_1700_A	0510_1700_AB	0510_1700_B_0510_1700_A_348984_349824	ok		0
349871	350979	euhm	0510_1700_B	0510_1700_A	0510_1700_AB	0510_1700_B_0510_1700_A_349871_350979	ok		0
350979	352204	meer neiging om	0510_1700_B	0510_1700_A	0510_1700_AB	0510_1700_B_0510_1700_A_350979_352204	ok	meer neiging 	2
352204	353794	om mensen euhm om kinderen	0510_1700_B	0510_1700_A	0510_1700_AB	0510_1700_B_0510_1700_A_352204_353794	ok	 mensen kinderen	3
353974	355747	stil te zijn want je moet stil blijven	0510_1700_B	0510_1700_A	0510_1700_AB	0510_1700_B_0510_1700_A_353974_355747	ok	stil te     stil blijven	4
355747	357549	maar in andere landen is er meer	0510_1700_B	0510_1700_A	0510_1700_AB	0510_1700_B_0510_1700_A_355747_357549	ok	  andere landen  er meer	5
356103	356433	ja	0510_1700_A	0510_1700_B	0510_1700_AB	0510_1700_A_0510_1700_B_356103_356433	ok		0
357549	358609	focus op euhm	0510_1700_B	0510_1700_A	0510_1700_AB	0510_1700_B_0510_1700_A_357549_358609	ok	focus  	1
359104	363064	actieve spelen en leren door spelen dus euhm	0510_1700_B	0510_1700_A	0510_1700_AB	0510_1700_B_0510_1700_A_359104_363064	ok	actieve spelen  leren  spelen  	4
363359	365119	als je van een ander land komt en je moet	0510_1700_B	0510_1700_A	0510_1700_AB	0510_1700_B_0510_1700_A_363359_365119	ok	    ander land komt   	4
365204	366974	eigenlijk stilzitten en gewoon	0510_1700_B	0510_1700_A	0510_1700_AB	0510_1700_B_0510_1700_A_365204_366974	ok	eigenlijk stilzitten  gewoon	3
367134	368384	(focus hier) en euhm	0510_1700_B	0510_1700_A	0510_1700_AB	0510_1700_B_0510_1700_A_367134_368384	unclear	focus hier  	2
368778	371358	soms is het een beetje @ ongemakkelijk in het begin dus euhm	0510_1700_B	0510_1700_A	0510_1700_AB	0510_1700_B_0510_1700_A_368778_371358	unclear	soms    beetje  ongemakkelijk   begin  	4
371960	374350	ja da's wel ook interessant om te zien zo	0510_1700_A	0510_1700_B	0510_1700_AB	0510_1700_A_0510_1700_B_371960_374350	ok	    interessant  te zien zo	5
374350	377230	die verschillen tussen kinderen en tussen landen	0510_1700_A	0510_1700_B	0510_1700_AB	0510_1700_A_0510_1700_B_374350_377230	ok	 verschillen tussen kinderen  tussen landen	6
377324	377814	mh	0510_1700_B	0510_1700_A	0510_1700_AB	0510_1700_B_0510_1700_A_377324_377814	ok		0
377804	378974	dat is wel euhm	0510_1700_A	0510_1700_B	0510_1700_AB	0510_1700_A_0510_1700_B_377804_378974	ok	   	1
379220	380930	ja da's wel fijn	0510_1700_A	0510_1700_B	0510_1700_AB	0510_1700_A_0510_1700_B_379220_380930	ok	   fijn	2
380340	380890	mh	0510_1700_B	0510_1700_A	0510_1700_AB	0510_1700_B_0510_1700_A_380340_380890	ok		0
380964	383204	soms zijn kinderen wel interessant ook	0510_1700_A	0510_1700_B	0510_1700_AB	0510_1700_A_0510_1700_B_380964_383204	ok	soms  kinderen  interessant 	3
381114	381444	zo	0510_1700_B	0510_1700_A	0510_1700_AB	0510_1700_B_0510_1700_A_381114_381444	ok	zo	1
383232	384142	maar ze zijn ondertussen	0510_1700_A	0510_1700_B	0510_1700_AB	0510_1700_A_0510_1700_B_383232_384142	ok	   ondertussen	2
384420	386110	het is wel vermoeiend zeg maar	0510_1700_A	0510_1700_B	0510_1700_AB	0510_1700_A_0510_1700_B_384420_386110	ok	   vermoeiend zeg 	3
386334	388074	aan kinderen die euhm 	0510_1700_B	0510_1700_A	0510_1700_AB	0510_1700_B_0510_1700_A_386334_388074	ok	 kinderen  	2
388109	389529	bij jou komen euhm	0510_1700_B	0510_1700_A	0510_1700_AB	0510_1700_B_0510_1700_A_388109_389529	ok	  komen 	2
389658	390818	kunnen zij al	0510_1700_B	0510_1700_A	0510_1700_AB	0510_1700_B_0510_1700_A_389658_390818	ok	  	1
391007	392442	goed communiceren in het Nederlands	0510_1700_B	0510_1700_A	0510_1700_AB	0510_1700_B_0510_1700_A_391007_392442	ok	goed communiceren   Nederlands	3
392442	394342	of is dat is dat altijd heel	0510_1700_B	0510_1700_A	0510_1700_AB	0510_1700_B_0510_1700_A_392442_394342	ok	     altijd heel	3
394448	396048	hard om om	0510_1700_B	0510_1700_A	0510_1700_AB	0510_1700_B_0510_1700_A_394448_396048	ok	hard  	1
396048	397848	van iets over te brengen	0510_1700_B	0510_1700_A	0510_1700_AB	0510_1700_B_0510_1700_A_396048_397848	ok	   te brengen	3
398881	401551	ik heb euhm stage gelopen in een OKAN school	0510_1700_A	0510_1700_B	0510_1700_AB	0510_1700_A_0510_1700_B_398881_401551	ok	  stage gelopen   OKAN school	5
401801	402821	en euhm	0510_1700_A	0510_1700_B	0510_1700_AB	0510_1700_A_0510_1700_B_401801_402821	ok	 	1
403086	405366	dat zijn kinderen euhm die	0510_1700_A	0510_1700_B	0510_1700_AB	0510_1700_A_0510_1700_B_403086_405366	ok	  kinderen 	2
405634	407924	ofwel niet zo heel lang in België wonen	0510_1700_A	0510_1700_B	0510_1700_AB	0510_1700_A_0510_1700_B_405634_407924	ok	ofwel  zo heel lang  België wonen	6
407944	410614	die zitten dan in de eerste klas de beginnersklas	0510_1700_A	0510_1700_B	0510_1700_AB	0510_1700_A_0510_1700_B_407944_410614	ok	 zitten dan   eerste klas  beginnersklas	6
410954	412674	er is ook een middenklas die	0510_1700_A	0510_1700_B	0510_1700_AB	0510_1700_A_0510_1700_B_410954_412674	ok	er    middenklas 	2
412703	414523	die zijn al wat beter in het Nederlands	0510_1700_A	0510_1700_B	0510_1700_AB	0510_1700_A_0510_1700_B_412703_414523	ok	    beter   Nederlands	3
413388	414328	@	0510_1700_B	0510_1700_A	0510_1700_AB	0510_1700_B_0510_1700_A_413388_414328	unclear		0
414537	415805	dan de hogere klas	0510_1700_A	0510_1700_B	0510_1700_AB	0510_1700_A_0510_1700_B_414537_415805	ok	dan  hogere klas	3
415805	417135	de gevorderde klas en	0510_1700_A	0510_1700_B	0510_1700_AB	0510_1700_A_0510_1700_B_415805_417135	ok	 gevorderde klas 	3
417744	419594	die kunnen wel vrij goed Nederlands ja	0510_1700_A	0510_1700_B	0510_1700_AB	0510_1700_A_0510_1700_B_417744_419594	ok	   vrij goed Nederlands 	4
420042	421052	en als ze	0510_1700_A	0510_1700_B	0510_1700_AB	0510_1700_A_0510_1700_B_420042_421052	ok	  	1
421356	422836	de laatste klas euhm	0510_1700_A	0510_1700_B	0510_1700_AB	0510_1700_A_0510_1700_B_421356_422836	ok	 laatste klas 	3
423051	425791	als ze dat volledig schooljaar hebben doorlopen	0510_1700_A	0510_1700_B	0510_1700_AB	0510_1700_A_0510_1700_B_423051_425791	ok	   volledig schooljaar  doorlopen	4
426096	428296	dan mogen ze naar het secundair onderwijs	0510_1700_A	0510_1700_B	0510_1700_AB	0510_1700_A_0510_1700_B_426096_428296	ok	dan     secundair onderwijs	3
428390	429600	ah ok	0510_1700_B	0510_1700_A	0510_1700_AB	0510_1700_B_0510_1700_A_428390_429600	ok	 	1
429344	430507	dat is soms wel moeilijk	0510_1700_A	0510_1700_B	0510_1700_AB	0510_1700_A_0510_1700_B_429344_430507	ok	  soms  moeilijk	3
430507	433000	soms hebben ze nog een beetje sturing nodig	0510_1700_A	0510_1700_B	0510_1700_AB	0510_1700_A_0510_1700_B_430507_433000	ok	soms     beetje sturing nodig	4
433000	433704	maar euhm	0510_1700_A	0510_1700_B	0510_1700_AB	0510_1700_A_0510_1700_B_433000_433704	ok	 	1
433848	435198	het is wel heel leuk om	0510_1700_A	0510_1700_B	0510_1700_AB	0510_1700_A_0510_1700_B_433848_435198	ok	   heel leuk 	3
435198	437488	ze zo zo te zien groeien en	0510_1700_A	0510_1700_B	0510_1700_AB	0510_1700_A_0510_1700_B_435198_437488	ok	 zo zo te zien groeien 	6
438485	439105	ja het is euhm	0510_1700_A	0510_1700_B	0510_1700_AB	0510_1700_A_0510_1700_B_438485_439105	ok	   	1
439110	439730	yeah	0510_1700_B	0510_1700_A	0510_1700_AB	0510_1700_B_0510_1700_A_439110_439730	ok		0
439370	441030	het zijn schatjes van kinderen	0510_1700_A	0510_1700_B	0510_1700_AB	0510_1700_A_0510_1700_B_439370_441030	ok	  schatjes  kinderen	3
441010	442814	ja ik heb een voorstelletje	0510_1700_B	0510_1700_A	0510_1700_AB	0510_1700_B_0510_1700_A_441010_442814	ok	    voorstelletje	2
441095	442795	(                    ) @	0510_1700_A	0510_1700_B	0510_1700_AB	0510_1700_A_0510_1700_B_441095_442795	unclear	                     	1
442814	444040	het moet echt goed zijn om	0510_1700_B	0510_1700_A	0510_1700_AB	0510_1700_B_0510_1700_A_442814_444040	ok	  echt goed  	3
444040	446400	om in (     )  helemaal geen Nederlands kan praten	0510_1700_B	0510_1700_A	0510_1700_AB	0510_1700_B_0510_1700_A_444040_446400	unclear	         helemaal  Nederlands  praten	4
446404	447994	en misschien een paar jaar later kan (em)	0510_1700_B	0510_1700_A	0510_1700_AB	0510_1700_B_0510_1700_A_446404_447994	unclear	 misschien  paar jaar later  em	6
448358	449693	communiceren enzo	0510_1700_B	0510_1700_A	0510_1700_AB	0510_1700_B_0510_1700_A_448358_449693	ok	communiceren enzo	2
449693	450413	dus euhm	0510_1700_B	0510_1700_A	0510_1700_AB	0510_1700_B_0510_1700_A_449693_450413	ok	 	1
450198	451448	soms analfabeten	0510_1700_A	0510_1700_B	0510_1700_AB	0510_1700_A_0510_1700_B_450198_451448	ok	soms analfabeten	2
451872	453142	uit Afghanistan	0510_1700_A	0510_1700_B	0510_1700_AB	0510_1700_A_0510_1700_B_451872_453142	ok	 Afghanistan	2
453322	454072	kunnen helemaal	0510_1700_A	0510_1700_B	0510_1700_AB	0510_1700_A_0510_1700_B_453322_454072	ok	 helemaal	2
454450	455540	kunnen niet schrijven	0510_1700_A	0510_1700_B	0510_1700_AB	0510_1700_A_0510_1700_B_454450_455540	ok	  schrijven	2
455414	457014	ah ok yeah	0510_1700_B	0510_1700_A	0510_1700_AB	0510_1700_B_0510_1700_A_455414_457014	ok	  	1
456709	457429	niks dus da's	0510_1700_A	0510_1700_B	0510_1700_AB	0510_1700_A_0510_1700_B_456709_457429	ok	niks  	1
457418	458983	vooral als je twee verschillende	0510_1700_B	0510_1700_A	0510_1700_AB	0510_1700_B_0510_1700_A_457418_458983	ok	vooral   twee verschillende	3
458192	458922	(                    )	0510_1700_A	0510_1700_B	0510_1700_AB	0510_1700_A_0510_1700_B_458192_458922	unclear	                    	1
458983	461183	schrijfsystemen moet leren ja	0510_1700_B	0510_1700_A	0510_1700_AB	0510_1700_B_0510_1700_A_458983_461183	ok	schrijfsystemen  leren 	2
460127	460567	ja	0510_1700_A	0510_1700_B	0510_1700_AB	0510_1700_A_0510_1700_B_460127_460567	ok		0
461222	462302	Arabisch is heel	0510_1700_B	0510_1700_A	0510_1700_AB	0510_1700_B_0510_1700_A_461222_462302	ok	Arabisch  heel	2
462337	463997	anders in vergelijking met	0510_1700_B	0510_1700_A	0510_1700_AB	0510_1700_B_0510_1700_A_462337_463997	ok	anders  vergelijking 	2
463406	463926	dat ook	0510_1700_A	0510_1700_B	0510_1700_AB	0510_1700_A_0510_1700_B_463406_463926	ok	 	1
464101	465241	ons Latijn	0510_1700_B	0510_1700_A	0510_1700_AB	0510_1700_B_0510_1700_A_464101_465241	ok	 Latijn	2
465366	467206	alfabet ofzo dus euhm	0510_1700_B	0510_1700_A	0510_1700_AB	0510_1700_B_0510_1700_A_465366_467206	ok	alfabet ofzo  	2
467360	467800	yeah	0510_1700_B	0510_1700_A	0510_1700_AB	0510_1700_B_0510_1700_A_467360_467800	ok		0
467805	469765	sommigen kunnen euhm	0510_1700_A	0510_1700_B	0510_1700_AB	0510_1700_A_0510_1700_B_467805_469765	ok	sommigen  	1
470035	471735	en ze zijn nooit naar school geweest en	0510_1700_A	0510_1700_B	0510_1700_AB	0510_1700_A_0510_1700_B_470035_471735	ok	   nooit  school  	3
471809	472699	ah	0510_1700_B	0510_1700_A	0510_1700_AB	0510_1700_B_0510_1700_A_471809_472699	ok		0
472620	473150	dan	0510_1700_A	0510_1700_B	0510_1700_AB	0510_1700_A_0510_1700_B_472620_473150	ok	dan	1
473445	474435	ineens naar school	0510_1700_A	0510_1700_B	0510_1700_AB	0510_1700_A_0510_1700_B_473445_474435	ok	ineens  school	2
474466	475045	lezen	0510_1700_A	0510_1700_B	0510_1700_AB	0510_1700_A_0510_1700_B_474466_475045	ok	lezen	1
475045	475646	schrijven	0510_1700_A	0510_1700_B	0510_1700_AB	0510_1700_A_0510_1700_B_475045_475646	ok	schrijven	1
475526	475926	@	0510_1700_B	0510_1700_A	0510_1700_AB	0510_1700_B_0510_1700_A_475526_475926	unclear		0
475646	476296	praten	0510_1700_A	0510_1700_B	0510_1700_AB	0510_1700_A_0510_1700_B_475646_476296	ok	praten	1
476330	478390	da's euhm heel anders heel moeilijk	0510_1700_A	0510_1700_B	0510_1700_AB	0510_1700_A_0510_1700_B_476330_478390	ok	 heel anders heel moeilijk	5
478390	479000	en da's wel	0510_1700_A	0510_1700_B	0510_1700_AB	0510_1700_A_0510_1700_B_478390_479000	ok	  	1
479800	482360	wel mooi om hier om dat groeiproces te zien ja	0510_1700_A	0510_1700_B	0510_1700_AB	0510_1700_A_0510_1700_B_479800_482360	ok	 mooi  hier   groeiproces te zien 	6
482490	483510	is euhm	0510_1700_B	0510_1700_A	0510_1700_AB	0510_1700_B_0510_1700_A_482490_483510	ok	 	1
483880	484840	zijn die	0510_1700_B	0510_1700_A	0510_1700_AB	0510_1700_B_0510_1700_A_483880_484840	ok	 	1
484840	485990	de lokalen de klassen	0510_1700_B	0510_1700_A	0510_1700_AB	0510_1700_B_0510_1700_A_484840_485990	ok	 lokalen  klassen	3
485990	487450	zijn die gedeeld	0510_1700_B	0510_1700_A	0510_1700_AB	0510_1700_B_0510_1700_A_485990_487450	ok	  gedeeld	2
487570	488100	euhm	0510_1700_B	0510_1700_A	0510_1700_AB	0510_1700_B_0510_1700_A_487570_488100	ok		0
488990	489590	door	0510_1700_B	0510_1700_A	0510_1700_AB	0510_1700_B_0510_1700_A_488990_489590	ok		0
489750	491850	het niveau van het Nederlands	0510_1700_B	0510_1700_A	0510_1700_AB	0510_1700_B_0510_1700_A_489750_491850	ok	 niveau   Nederlands	3
491900	493450	of is dat gedeeld bij	0510_1700_B	0510_1700_A	0510_1700_AB	0510_1700_B_0510_1700_A_491900_493450	ok	   gedeeld 	2
493450	495270	hun lijf euhm leeftijd	0510_1700_B	0510_1700_A	0510_1700_AB	0510_1700_B_0510_1700_A_493450_495270	ok	 lijf leeftijd	3
495730	496750	hoe oud ze zijn	0510_1700_B	0510_1700_A	0510_1700_AB	0510_1700_B_0510_1700_A_495730_496750	ok	hoe oud  	2
